13276	_region_n_03
13277	_signer_n_01
13278	_sole_n_02
13279	_limit_n_01
13280	_protium_n_01
13281	_shut_off_v_03
13282	_lull_v_02
13283	_believe_v_03
13284	_chapter_n_03
13285	_popcorn_n_01
13286	_police_van_n_01
13287	_historical_document_n_01
13288	_golf-club_head_n_01
13289	_earning_per_share_n_01
13290	_wheel_n_01
13291	_draw_n_04
13292	_slip_v_05
13293	_constantine_n_02
13294	_officer_v_01
13295	_ballad_n_02
13296	_throw_in_v_01
13297	_odobenidae_n_01
13298	_sterilization_n_01
13299	_parsimony_n_01
13300	_blackwash_v_01
13301	_venomous_lizard_n_01
13302	_alternator_n_01
13303	_foreperson_n_01
13304	_national_oceanic_and_atmospheric_administration_n_01
13305	_cow_parsnip_n_01
13306	_oestrus_n_02
13307	_vaulter_n_01
13308	_enchantment_n_03
13309	_toboggan_n_01
13310	_squash_v_01
13311	_knock_n_05
13312	_value_n_03
13313	_congenital_heart_defect_n_01
13314	_pout_n_01
13315	_shroud_v_03
13316	_azure_v_01
13317	_animize_v_01
13318	_antigenic_determinant_n_01
13319	_ship's_papers_n_01
13320	_lychnis_n_01
13321	_tiger_n_01
13322	_dispatch_v_04
13323	_friendship_n_01
13324	_registrar_n_03
13325	_connive_v_01
13326	_thaneship_n_01
13327	_burn_n_03
13328	_module_n_03
13329	_grey_willow_n_01
13330	_bean_caper_n_01
13331	_asclepiadaceae_n_01
13332	_letter_n_02
13333	_transistorize_v_01
13334	_mniaceae_n_01
13335	_colony_n_05
13336	_translate_v_07
13337	_gymnospermous_tree_n_01
13338	_gather_n_01
13339	_trophy_n_02
13340	_electrotherapy_n_01
13341	_flounder_n_01
13342	_easiness_n_01
13343	_halenia_n_01
13344	_hint_v_01
13345	_glory_n_02
13346	_dotage_n_01
13347	_styx_n_01
13348	_size_n_01
13349	_tayassu_n_01
13350	_map_n_01
13351	_rear_window_n_01
13352	_bursera_n_01
13353	_redaction_n_02
13354	_terrorism_n_01
13355	_regular_payment_n_01
13356	_clam_n_01
13357	_studentship_n_01
13358	_semblance_n_01
13359	_drill_rig_n_01
13360	_bloodleaf_n_01
13361	_run_v_13
13362	_hystricidae_n_01
13363	_carry_through_v_01
13364	_death_camas_n_01
13365	_new_a_01
13366	_noticer_n_01
13367	_commanding_officer_n_01
13368	_furrow_n_01
13369	_solenidae_n_01
13370	_roofing_n_02
13371	_turbinate_bone_n_01
13372	_female_a_01
13373	_wonder_v_03
13374	_shipper_n_01
13375	_anethum_n_01
13376	_nonperson_n_01
13377	_group_action_n_01
13378	_genus_nigella_n_01
13379	_gooseberry_n_01
13380	_creed_n_01
13381	_reciprocal_a_01
13382	_elf_n_01
13383	_eliminate_v_06
13384	_kislev_n_01
13385	_xiphosura_n_01
13386	_genus_mimosa_n_01
13387	_head_covering_n_01
13388	_troll_v_07
13389	_fracture_v_04
13390	_double_dutch_n_01
13391	_brush-off_n_01
13392	_minuartia_n_01
13393	_nesokia_n_01
13394	_chloride_n_02
13395	_fregatidae_n_01
13396	_protection_n_04
13397	_apathy_n_01
13398	_san_juan_mountains_n_01
13399	_tringa_n_01
13400	_santa_clara_n_01
13401	_remark_n_02
13402	_hood_n_02
13403	_polygonum_n_01
13404	_bottom_n_04
13405	_cloister_v_01
13406	_lurch_n_03
13407	_dotted_gayfeather_n_01
13408	_palinurus_n_01
13409	_american_chestnut_n_01
13410	_drink_v_01
13411	_rail_n_05
13412	_malacanthidae_n_01
13413	_atrium_n_01
13414	_lease_v_03
13415	_dig_n_05
13416	_pudding_n_02
13417	_nationalism_n_04
13418	_explosion_n_06
13419	_dermoptera_n_01
13420	_chain_n_10
13421	_jaish-i-mohammed_n_01
13422	_loop_n_10
13423	_visit_v_03
13424	_remember_v_04
13425	_jacket_n_01
13426	_grouse_n_02
13427	_disparagement_n_02
13428	_setaria_n_01
13429	_coffin_n_01
13430	_renter_n_02
13431	_shading_n_01
13432	_stuttgart_n_01
13433	_associate_n_01
13434	_saintpaulia_n_01
13435	_alewife_n_02
13436	_terseness_n_01
13437	_cartoonist_n_01
13438	_star_of_david_n_01
13439	_personal_letter_n_01
13440	_sabicu_n_02
13441	_digestive_gland_n_01
13442	_purple_chinese_houses_n_01
13443	_musculus_articularis_cubiti_n_01
13444	_appoint_v_02
13445	_provident_a_01
13446	_jackson_n_07
13447	_auld_langsyne_n_01
13448	_deficit_n_01
13449	_typography_n_01
13450	_slip_v_07
13451	_square_n_07
13452	_cool_a_04
13453	_achiever_n_01
13454	_gestate_v_01
13455	_progesterone_n_01
13456	_menhaden_oil_n_01
13457	_independence_n_03
13458	_silver-bell_tree_n_01
13459	_smooth_a_03
13460	_lucidity_n_02
13461	_genus_palometa_n_01
13462	_fielding_n_01
13463	_japanese_oak_n_01
13464	_appointee_n_01
13465	_culminate_v_04
13466	_cape_province_n_01
13467	_riding_boot_n_01
13468	_mollusk_n_01
13469	_refurbish_v_01
13470	_rebellion_n_02
13471	_kilobyte_n_01
13472	_hemp_n_01
13473	_generalize_v_02
13474	_hairlessness_n_01
13475	_pahautea_n_01
13476	_elbow_n_01
13477	_catch_v_27
13478	_alter_v_03
13479	_antiseptic_a_01
13480	_punica_n_01
13481	_previous_question_n_01
13482	_fall_n_01
13483	_accessory_n_01
13484	_alphabet_n_01
13485	_veto_n_01
13486	_turn_v_06
13487	_electrician_n_01
13488	_association_n_07
13489	_mess_n_03
13490	_tarmacadam_n_02
13491	_contemplative_n_01
13492	_happen_v_02
13493	_relief_n_10
13494	_kumasi_n_01
13495	_steam_locomotive_n_01
13496	_taste_n_06
13497	_swarm_n_02
13498	_purifier_n_01
13499	_genus_lecanora_n_01
13500	_nitrobacter_n_01
13501	_afterlife_n_01
13502	_military_vehicle_n_01
13503	_parkinsonia_n_01
13504	_pass_n_12
13505	_old_world_buffalo_n_01
13506	_heming_n_01
13507	_clock_n_01
13508	_meet_v_04
13509	_lythraceae_n_01
13510	_bean_n_01
13511	_direct_v_04
13512	_scene_n_04
13513	_albuginaceae_n_01
13514	_termitidae_n_01
13515	_petrocoptis_n_01
13516	_iris_n_02
13517	_pea_n_03
13518	_conventionality_n_03
13519	_congregate_v_01
13520	_swan_orchid_n_01
13521	_cultivate_v_01
13522	_aggressive_a_01
13523	_selenicereus_n_01
13524	_beeswax_n_01
13525	_japanese_bittersweet_n_01
13526	_spy_n_02
13527	_granadilla_n_04
13528	_mate_n_03
13529	_home_fries_n_01
13530	_truncheon_n_01
13531	_original_sin_n_01
13532	_mutational_a_01
13533	_loft_n_02
13534	_velvetleaf_n_02
13535	_ford_v_01
13536	_cherry_n_03
13537	_hiccup_n_01
13538	_grey_v_01
13539	_tent-fly_n_01
13540	_doubleton_n_01
13541	_degree_n_05
13542	_abruptness_n_03
13543	_rambutan_n_01
13544	_data_n_01
13545	_qum_n_01
13546	_air_lane_n_01
13547	_salviniaceae_n_01
13548	_plantae_n_01
13549	_demonstration_n_03
13550	_bark_beetle_n_01
13551	_anxiety_n_02
13552	_erasable_programmable_read-only_memory_n_01
13553	_superiority_n_02
13554	_dreissena_n_01
13555	_warehouse_v_01
13556	_worship_n_01
13557	_excommunicate_v_02
13558	_genus_archaeopteryx_n_01
13559	_satisfactoriness_n_01
13560	_fly_blind_v_01
13561	_pseudococcidae_n_01
13562	_retain_v_04
13563	_cinch_v_02
13564	_show_bill_n_01
13565	_plainsman_n_01
13566	_coneflower_n_01
13567	_consumer_goods_n_01
13568	_acclaim_n_01
13569	_ghost_v_03
13570	_genus_nerita_n_01
13571	_amusement_park_n_01
13572	_pessimist_n_01
13573	_compilation_n_01
13574	_thoughtful_a_02
13575	_draw_v_22
13576	_mantis_shrimp_n_01
13577	_notepad_n_01
13578	_summarization_n_01
13579	_pluvianus_n_01
13580	_panel_n_01
13581	_calliphoridae_n_01
13582	_standard_atmosphere_n_01
13583	_undertide_n_01
13584	_vomit_n_03
13585	_womanhood_n_02
13586	_megabit_n_01
13587	_branchlet_n_01
13588	_poultry_n_02
13589	_vulpes_n_01
13590	_hoot_n_01
13591	_plan_v_02
13592	_bleu_n_01
13593	_plead_v_04
13594	_cephalexin_n_01
13595	_desert_n_01
13596	_manihot_n_01
13597	_punctuation_n_03
13598	_reshuffle_n_02
13599	_sporangium_n_01
13600	_anabas_n_01
13601	_articulation_n_03
13602	_beekeeping_n_01
13603	_scend_v_01
13604	_litter_n_03
13605	_sturnus_n_01
13606	_offensiveness_n_01
13607	_chain_n_03
13608	_tolu_tree_n_01
13609	_ohio_n_02
13610	_ethics_n_02
13611	_organic_phenomenon_n_01
13612	_oversee_v_01
13613	_joke_v_02
13614	_northwest_territories_n_01
13615	_voltaic_cell_n_01
13616	_bulge_v_04
13617	_flash_v_06
13618	_carpet_sweeper_n_01
13619	_undervaluation_n_01
13620	_paynim_n_01
13621	_appraiser_n_02
13622	_aphyllophorales_n_01
13623	_age_n_01
13624	_broad_bean_n_03
13625	_draft_n_11
13626	_choking_n_01
13627	_wisconsin_n_02
13628	_bin_n_01
13629	_acknowledgment_n_03
13630	_visual_system_n_01
13631	_vociferator_n_01
13632	_quality_n_03
13633	_alienation_n_01
13634	_choroid_n_01
13635	_cambodia_n_01
13636	_wrench_v_01
13637	_lawyer_n_01
13638	_wirework_n_01
13639	_nationalist_n_02
13640	_heave_n_04
13641	_burn_n_01
13642	_undescended_testis_n_01
13643	_grouper_n_02
13644	_jewry_n_01
13645	_eijkman_n_01
13646	_american_state_n_01
13647	_elate_v_01
13648	_stifler_n_01
13649	_salicornia_n_01
13650	_uredinales_n_01
13651	_shame_v_03
13652	_physical_phenomenon_n_01
13653	_limber_up_v_02
13654	_handsaw_n_01
13655	_temptation_n_01
13656	_zone_n_04
13657	_mental_reservation_n_01
13658	_compound_leaf_n_01
13659	_produce_v_04
13660	_hoist_n_01
13661	_hyperventilation_n_01
13662	_arceuthobium_n_01
13663	_myelocytic_leukemia_n_01
13664	_variable_n_02
13665	_infiltration_n_01
13666	_central_nervous_system_n_01
13667	_international_terrorism_n_01
13668	_motivate_v_01
13669	_output_v_01
13670	_power_n_05
13671	_military_n_01
13672	_water_pimpernel_n_01
13673	_dead_n_01
13674	_delegate_v_01
13675	_millisecond_n_01
13676	_want_v_04
13677	_prickle_v_03
13678	_genus_mola_n_01
13679	_kisumu_n_01
13680	_faithful_a_01
13681	_beak_n_02
13682	_kern_v_01
13683	_deference_n_02
13684	_intrude_v_04
13685	_teething_n_01
13686	_smuggle_v_01
13687	_develop_v_14
13688	_expression_n_01
13689	_star_tulip_n_01
13690	_rancher_n_01
13691	_concatenate_v_02
13692	_resound_v_01
13693	_stroke_n_10
13694	_depression_n_10
13695	_blow_n_02
13696	_akee_n_01
13697	_ranch_hand_n_01
13698	_wheedler_n_01
13699	_climber_n_04
13700	_adiposity_n_01
13701	_ignition_n_03
13702	_compensation_n_01
13703	_systeme_international_d'unites_n_01
13704	_puffin_n_01
13705	_argon_n_01
13706	_shortness_n_02
13707	_knee_piece_n_01
13708	_psephurus_n_01
13709	_conductive_a_01
13710	_change_hands_v_01
13711	_hyderabad_n_01
13712	_corvine_bird_n_01
13713	_petabyte_n_01
13714	_bitis_n_01
13715	_prairie_rattlesnake_n_01
13716	_shellfish_n_01
13717	_prickly_poppy_n_01
13718	_sensation_n_01
13719	_boswell_n_02
13720	_produce_v_03
13721	_dermatology_n_01
13722	_scrophularia_n_01
13723	_leflunomide_n_01
13724	_fib_n_01
13725	_florence_fennel_n_01
13726	_scamper_n_01
13727	_entablature_n_01
13728	_square_dance_v_01
13729	_linz_n_01
13730	_bureau_of_justice_statistics_n_01
13731	_tolbutamide_n_01
13732	_earthworm_n_01
13733	_steppe_n_01
13734	_maroon_v_01
13735	_church_year_n_01
13736	_phenol_n_01
13737	_lenticular_nucleus_n_01
13738	_anniellidae_n_01
13739	_curdling_n_01
13740	_gauge_v_06
13741	_howl_v_02
13742	_population_n_03
13743	_atrioventricular_valve_n_01
13744	_sonnet_n_01
13745	_byzantium_n_01
13746	_overproduction_n_01
13747	_express_emotion_v_01
13748	_sarda_n_01
13749	_salzburg_n_01
13750	_exorcist_n_02
13751	_apprehension_n_01
13752	_singer_n_02
13753	_publisher_n_03
13754	_beat_v_15
13755	_slowness_n_02
13756	_solicitorship_n_01
13757	_trip_v_04
13758	_yugoslavian_a_01
13759	_socinus_n_01
13760	_forgetfulness_n_02
13761	_golf_equipment_n_01
13762	_pennsylvanian_n_01
13763	_lot_v_01
13764	_pop_fly_n_01
13765	_electronic_instrument_n_01
13766	_mesocricetus_n_01
13767	_mesh_n_05
13768	_comic_opera_n_01
13769	_agalinis_n_01
13770	_daisy_n_01
13771	_incurvate_v_01
13772	_consort_n_01
13773	_ablate_v_02
13774	_prism_n_02
13775	_cheat_v_03
13776	_strip_mine_v_01
13777	_slosh_v_03
13778	_knowable_a_01
13779	_sexual_activity_n_01
13780	_accommodation_n_04
13781	_eruption_n_02
13782	_bibliopole_n_01
13783	_reform_v_05
13784	_asama_n_01
13785	_bathyergidae_n_01
13786	_lector_n_02
13787	_recapitulation_n_03
13788	_lay_v_02
13789	_nominator_n_01
13790	_lower_berth_n_01
13791	_harvest_n_02
13792	_asphodel_n_01
13793	_vagus_n_01
13794	_re-emphasise_v_01
13795	_bittersweet_n_02
13796	_rag_n_02
13797	_restore_v_03
13798	_stump_n_01
13799	_assiduity_n_01
13800	_insurance_company_n_01
13801	_methenamine_n_01
13802	_pomacentrus_n_01
13803	_financial_institution_n_01
13804	_menace_n_01
13805	_blantyre_n_01
13806	_boundary_n_02
13807	_cheese_v_01
13808	_body_n_01
13809	_insurrectional_a_01
13810	_erythroxylon_truxiuense_n_01
13811	_strophariaceae_n_01
13812	_cannula_n_01
13813	_botulin_n_01
13814	_pontus_n_02
13815	_breakaway_n_01
13816	_club_moss_n_01
13817	_dispose_v_04
13818	_cranial_nerve_n_01
13819	_cedrela_n_01
13820	_itinerant_n_01
13821	_basswood_n_01
13822	_anastomosis_n_01
13823	_friedan_n_01
13824	_drive_v_09
13825	_modal_logic_n_02
13826	_devalue_v_01
13827	_radiance_n_02
13828	_convergence_n_04
13829	_cross_v_05
13830	_conduction_n_01
13831	_corn_borer_n_02
13832	_pearl_v_01
13833	_nearside_n_01
13834	_congestion_n_02
13835	_defiant_a_01
13836	_burst_v_08
13837	_amphiumidae_n_01
13838	_cabbage_n_01
13839	_colorado_plateau_n_01
13840	_europeanize_v_01
13841	_reading_n_04
13842	_plant_v_01
13843	_grip_v_01
13844	_happening_n_01
13845	_hit_n_02
13846	_prevail_v_03
13847	_cigarette_n_01
13848	_giant_hyssop_n_01
13849	_chrism_n_01
13850	_anemone_fish_n_01
13851	_caryophyllaceae_n_01
13852	_insufficient_a_01
13853	_worrier_n_01
13854	_celery_pine_n_01
13855	_slot_machine_n_01
13856	_dipteronia_n_01
13857	_sleepwalk_v_01
13858	_restharrow_n_01
13859	_nitrify_v_01
13860	_rofecoxib_n_01
13861	_clatter_v_01
13862	_preserve_n_01
13863	_equator_n_02
13864	_composing_n_02
13865	_dwindling_n_01
13866	_cardsharp_n_01
13867	_john_n_05
13868	_qatar_n_01
13869	_lasso_v_01
13870	_boil_v_02
13871	_sycophancy_n_01
13872	_enroll_v_01
13873	_contortionist_n_01
13874	_hundredweight_n_01
13875	_banish_v_03
13876	_bow_v_01
13877	_stand_n_12
13878	_thoughtfulness_n_03
13879	_navigate_v_03
13880	_argyranthemum_n_01
13881	_bottle_v_02
13882	_symphonize_v_01
13883	_mafioso_n_02
13884	_brutalization_n_03
13885	_lecythidaceae_n_01
13886	_security_force_n_01
13887	_confidence_n_02
13888	_core_n_08
13889	_induction_n_02
13890	_swampy_beggar-ticks_n_01
13891	_centralization_n_01
13892	_state_v_01
13893	_rickettsiales_n_01
13894	_lepismatidae_n_01
13895	_transgress_v_01
13896	_bleaching_powder_n_01
13897	_colliery_n_01
13898	_riser_n_02
13899	_charm_v_03
13900	_double_n_04
13901	_tire_v_02
13902	_resh_n_01
13903	_sublease_n_01
13904	_diploma_n_01
13905	_faecal_a_01
13906	_clamor_v_01
13907	_herschel_n_01
13908	_busbar_n_01
13909	_salve_v_02
13910	_exercise_n_03
13911	_effortfulness_n_01
13912	_androgenesis_n_01
13913	_asshole_n_01
13914	_discussion_n_01
13915	_backup_n_04
13916	_drop_v_08
13917	_dregs_n_01
13918	_saurian_a_01
13919	_chemical_phenomenon_n_01
13920	_peace_n_03
13921	_grand_piano_n_01
13922	_quadrillion_n_01
13923	_snapshot_n_01
13924	_rudbeckia_n_01
13925	_crucial_a_01
13926	_fertile_crescent_n_01
13927	_help_v_03
13928	_kabbalism_n_01
13929	_plant_genus_n_01
13930	_drunken_reveler_n_01
13931	_miscount_n_01
13932	_improvisation_n_02
13933	_gear_n_03
13934	_geneticist_n_01
13935	_filthy_lucre_n_01
13936	_egg_white_n_01
13937	_reduced_instruction_set_computing_n_01
13938	_martin_v_n_01
13939	_brass_n_02
13940	_embower_v_01
13941	_bullace_n_01
13942	_fagot_n_01
13943	_genus_cymbidium_n_01
13944	_suffer_v_06
13945	_bag_n_01
13946	_mobilize_v_04
13947	_ride_horseback_v_01
13948	_dream_v_01
13949	_delay_v_02
13950	_australia_n_02
13951	_running_head_n_01
13952	_anise_n_02
13953	_sludge_n_02
13954	_nasua_n_01
13955	_peek_n_01
13956	_sign_n_06
13957	_keep_v_03
13958	_impregnation_n_02
13959	_furnace_n_01
13960	_pursuit_n_02
13961	_tongs_n_01
13962	_visit_v_07
13963	_draw_v_14
13964	_simon_n_01
13965	_quartering_n_02
13966	_pair_n_03
13967	_clear_v_10
13968	_pig_v_01
13969	_duke_n_02
13970	_snow_n_01
13971	_originate_v_02
13972	_visual_impairment_n_01
13973	_batting_order_n_01
13974	_circular_n_01
13975	_writing_n_01
13976	_constancy_n_01
13977	_sioux_falls_n_01
13978	_himalayas_n_01
13979	_luck_out_v_01
13980	_break_v_28
13981	_sauropterygia_n_01
13982	_heteromeles_n_01
13983	_austrocedrus_n_01
13984	_october_n_01
13985	_trafalgar_square_n_01
13986	_chiding_n_01
13987	_micronesia_n_02
13988	_sagittarius_n_03
13989	_breach_of_contract_n_01
13990	_sectarian_a_02
13991	_lampropeltis_n_01
13992	_contractor_n_01
13993	_andira_n_01
13994	_suborder_n_01
13995	_scouting_n_01
13996	_rinse_v_01
13997	_edit_v_03
13998	_reassure_v_01
13999	_salvinia_n_01
14000	_program_n_07
14001	_succumb_v_02
14002	_market_v_02
14003	_frown_n_01
14004	_north_american_n_01
14005	_magnetic_disk_n_01
14006	_tax_n_01
14007	_grate_v_04
14008	_futurism_n_02
14009	_concern_n_01
14010	_harvest_n_03
14011	_salem_n_02
14012	_isometrics_n_01
14013	_bank_n_09
14014	_estivation_n_01
14015	_reconsideration_n_02
14016	_everlasting_n_01
14017	_genus_diomedea_n_01
14018	_olive_tree_n_01
14019	_new_zealand_cotton_n_01
14020	_criticism_n_01
14021	_gut_v_02
14022	_asexual_reproduction_n_01
14023	_tillandsia_n_01
14024	_monkfish_n_01
14025	_incomparable_a_01
14026	_liparididae_n_01
14027	_reek_v_03
14028	_medication_n_02
14029	_sweet_gum_n_03
14030	_exacerbate_v_02
14031	_profit_n_02
14032	_onopordum_n_01
14033	_crock_v_02
14034	_pooecetes_n_01
14035	_sandarac_n_02
14036	_sponge_cake_n_01
14037	_forest_n_01
14038	_nonoperational_a_01
14039	_handwriting_n_01
14040	_therapy_n_01
14041	_dress_v_10
14042	_postponement_n_02
14043	_alaskan_pipeline_n_01
14044	_onychophora_n_01
14045	_side_n_04
14046	_determination_n_02
14047	_work_v_01
14048	_opener_n_03
14049	_mollienesia_n_01
14050	_structure_n_02
14051	_bennettitales_n_01
14052	_helleborine_n_02
14053	_foist_off_v_01
14054	_chumminess_n_01
14055	_roll_v_14
14056	_carbonate_v_02
14057	_selling_n_01
14058	_warble_v_01
14059	_practice_v_04
14060	_waveguide_n_01
14061	_tone_v_01
14062	_determination_n_01
14063	_pear_n_02
14064	_fingerprint_n_01
14065	_blossoming_n_01
14066	_false_sago_n_01
14067	_celtic_deity_n_01
14068	_mason_n_04
14069	_indulge_v_03
14070	_howard_n_01
14071	_limerick_n_01
14072	_rolaids_n_01
14073	_inkblot_n_01
14074	_abidance_n_03
14075	_airmail_n_02
14076	_concealment_n_03
14077	_barany_n_01
14078	_bottle_n_01
14079	_lentil_n_03
14080	_bounder_n_02
14081	_battle_line_n_01
14082	_linden_n_02
14083	_aphorize_v_01
14084	_correlation_coefficient_n_01
14085	_provost_court_n_01
14086	_cartridge_n_01
14087	_deforest_v_01
14088	_bladder_n_01
14089	_staghorn_sumac_n_01
14090	_tank_v_01
14091	_weak_a_01
14092	_coloration_n_03
14093	_mobula_n_01
14094	_wheel_v_03
14095	_dryas_n_01
14096	_ski_v_01
14097	_nicholas_v_n_01
14098	_difference_threshold_n_01
14099	_face_recognition_n_01
14100	_valence_n_01
14101	_interlope_v_01
14102	_archbishop_n_01
14103	_berberis_n_01
14104	_output_n_02
14105	_yowl_v_02
14106	_bedizen_v_01
14107	_saddle_n_01
14108	_absorb_v_01
14109	_adder_n_02
14110	_secale_n_01
14111	_alcove_n_01
14112	_manta_n_02
14113	_speculator_n_02
14114	_hymenophyllum_n_01
14115	_columbine_n_01
14116	_economic_theory_n_01
14117	_enthuse_v_02
14118	_antacid_n_01
14119	_moschus_n_01
14120	_mica_n_01
14121	_match_n_02
14122	_atomize_v_01
14123	_container_n_01
14124	_report_n_02
14125	_rigidify_v_02
14126	_namer_n_01
14127	_clemens_n_01
14128	_sash_weight_n_01
14129	_transplant_v_02
14130	_denigration_n_01
14131	_tomatillo_n_02
14132	_caffeine_n_01
14133	_attire_n_01
14134	_illustrator_n_01
14135	_wince_n_01
14136	_abstract_a_01
14137	_gunlock_n_01
14138	_charm_v_04
14139	_idolization_n_02
14140	_enchant_v_01
14141	_psychiatrist_n_01
14142	_bipolar_disorder_n_01
14143	_pun_n_01
14144	_platform_n_03
14145	_keep_away_v_01
14146	_howler_monkey_n_01
14147	_jugular_vein_n_01
14148	_inventory_n_05
14149	_conceit_n_05
14150	_information_n_02
14151	_check_n_10
14152	_paper_v_01
14153	_ability_n_02
14154	_gramineous_plant_n_01
14155	_cold_cream_n_01
14156	_interviewer_n_01
14157	_personify_v_03
14158	_diet_v_02
14159	_tinkle_v_01
14160	_zonk_out_v_02
14161	_attestation_n_01
14162	_federal_court_n_01
14163	_racketeer_n_01
14164	_barrage_n_02
14165	_fear_v_02
14166	_stabilizer_n_03
14167	_antioxidant_n_01
14168	_national_weather_service_n_01
14169	_harassment_n_02
14170	_somatotropin_n_01
14171	_swallow_v_05
14172	_shore_pine_n_01
14173	_wine_bottle_n_01
14174	_head_n_04
14175	_dundathu_pine_n_01
14176	_sonata_n_01
14177	_proficiency_n_02
14178	_avahi_n_01
14179	_nationalist_leader_n_01
14180	_audile_n_01
14181	_insulin_n_01
14182	_neosho_n_01
14183	_glaucium_n_01
14184	_aspirate_v_01
14185	_craft_v_01
14186	_coccothraustes_n_01
14187	_urubupunga_n_01
14188	_titanosaurus_n_01
14189	_thorium_n_01
14190	_luxemburger_n_01
14191	_brescia_n_01
14192	_limp_v_01
14193	_radioactivity_unit_n_01
14194	_leave_n_01
14195	_etropus_n_01
14196	_set_v_05
14197	_vinifera_grape_n_02
14198	_device_n_03
14199	_relative_n_01
14200	_food_fish_n_01
14201	_synchronize_v_02
14202	_decentralization_n_02
14203	_genus_parnassia_n_01
14204	_approve_v_01
14205	_plunge_v_04
14206	_shoji_n_01
14207	_dittany_of_crete_n_01
14208	_heedlessness_n_02
14209	_gelsemium_n_01
14210	_clot_v_01
14211	_mesenteric_artery_n_01
14212	_shepherd's_purse_n_01
14213	_spout_n_01
14214	_honker_n_03
14215	_aberrate_v_01
14216	_extemporization_n_01
14217	_press_v_10
14218	_oxydendrum_n_01
14219	_imprisonment_n_03
14220	_definite_quantity_n_01
14221	_prominence_n_01
14222	_refinery_n_01
14223	_communicative_a_02
14224	_dancing_n_01
14225	_classify_v_01
14226	_chinese_mustard_n_01
14227	_outwear_v_01
14228	_throughput_n_01
14229	_pack_v_03
14230	_memory_chip_n_01
14231	_kansas_city_n_02
14232	_malversation_n_01
14233	_sin_v_01
14234	_rynchopidae_n_01
14235	_sherpa_n_01
14236	_dakota_n_02
14237	_gold_n_03
14238	_hook_v_05
14239	_huff_n_01
14240	_connecticut_n_02
14241	_inclinometer_n_02
14242	_hercules'-club_n_01
14243	_deep_south_n_01
14244	_lexicology_n_01
14245	_sign_n_01
14246	_melastoma_n_01
14247	_yoga_n_02
14248	_morgue_n_01
14249	_border_v_05
14250	_crash_v_02
14251	_bhutan_n_01
14252	_yawp_v_01
14253	_avocado_n_02
14254	_manicurist_n_01
14255	_bacteriology_n_01
14256	_imposition_n_01
14257	_silesia_n_01
14258	_assertion_n_01
14259	_descurainia_n_01
14260	_separate_v_07
14261	_azure_n_01
14262	_exhortation_n_02
14263	_regard_n_06
14264	_grind_to_a_halt_v_01
14265	_cerebral_cortex_n_01
14266	_tickle_n_02
14267	_casualness_n_01
14268	_fret_n_03
14269	_sheep_plant_n_01
14270	_tribuneship_n_01
14271	_decision_making_n_01
14272	_erithacus_n_01
14273	_eudyptes_n_01
14274	_develop_v_09
14275	_outfox_v_01
14276	_hand_over_v_01
14277	_aurochs_n_02
14278	_sabah_n_01
14279	_wreath_n_01
14280	_pinion_v_02
14281	_greenish_blue_n_01
14282	_connote_v_02
14283	_caramel_n_02
14284	_betula_n_01
14285	_add_v_04
14286	_toadflax_n_01
14287	_supplement_v_01
14288	_ornamentation_n_03
14289	_president_of_the_united_states_n_01
14290	_aid_n_02
14291	_angular_a_02
14292	_manchester_n_02
14293	_birdlime_n_01
14294	_connect_v_03
14295	_all_fours_n_01
14296	_endurance_n_01
14297	_horehound_n_01
14298	_raspberry_n_01
14299	_kedgeree_n_01
14300	_network_n_01
14301	_coral_snake_n_02
14302	_shorthand_n_01
14303	_equilateral_triangle_n_01
14304	_drift_n_02
14305	_submission_n_03
14306	_moocher_n_01
14307	_certificate_n_01
14308	_necessity_n_01
14309	_calosoma_n_01
14310	_bassine_n_01
14311	_limanda_n_01
14312	_wildflower_n_01
14313	_patriotism_n_01
14314	_dendranthema_n_01
14315	_myrmecophagidae_n_01
14316	_scheuchzeriaceae_n_01
14317	_hot_pot_n_01
14318	_parlor_car_n_01
14319	_emptying_n_01
14320	_enucleate_v_01
14321	_false_pretense_n_01
14322	_geophysicist_n_01
14323	_put_v_02
14324	_politician_n_02
14325	_saint_lucia_n_01
14326	_submarine_v_03
14327	_new_hampshire_n_01
14328	_cellulose_n_01
14329	_consummate_v_01
14330	_piece_of_cloth_n_01
14331	_puddle_v_07
14332	_heating_n_01
14333	_blood_group_n_01
14334	_strike_out_v_02
14335	_ambush_n_01
14336	_drum_v_02
14337	_brace_v_01
14338	_passage_n_07
14339	_hemiascomycetes_n_01
14340	_remain_v_03
14341	_collector_n_01
14342	_moniliaceae_n_01
14343	_absence_n_02
14344	_smooth_a_01
14345	_vicinity_n_01
14346	_range_n_04
14347	_advisory_board_n_01
14348	_install_v_02
14349	_demagoguery_n_01
14350	_courtesy_n_03
14351	_provincial_capital_n_01
14352	_flap_v_02
14353	_bully_n_01
14354	_chord_n_02
14355	_platform_n_02
14356	_balanus_n_01
14357	_biological_warfare_n_01
14358	_adhere_v_02
14359	_freeze-drying_n_01
14360	_sarcochilus_n_01
14361	_develop_v_19
14362	_pull_v_09
14363	_piciform_bird_n_01
14364	_watchfulness_n_01
14365	_sideritis_n_01
14366	_reticulitermes_n_01
14367	_brown_v_01
14368	_contradiction_n_02
14369	_clef_n_01
14370	_access_v_02
14371	_sugar_v_01
14372	_trade_v_04
14373	_chance_v_01
14374	_cardigan_n_01
